Timestamp,Operation,ResponseTime(ms),Success
1783180728213,REGISTER_DOCTOR,2991,true
1783180728251,REGISTER_DOCTOR,2733,true
1783180728330,REGISTER_DOCTOR,3028,true
1783180728373,REGISTER_DOCTOR,2509,true
1783180728587,REGISTER_DOCTOR,2851,true
1783180728631,REGISTER_DOCTOR,3058,true
1783180728662,REGISTER_DOCTOR,2554,true
1783180728680,REGISTER_DOCTOR,2587,true
1783180728724,REGISTER_DOCTOR,4917,true
1783180728809,REGISTER_DOCTOR,2379,true
1783180728816,REGISTER_DOCTOR,3214,true
1783180728897,REGISTER_DOCTOR,2516,true
1783180729109,REGISTER_DOCTOR,3536,true
1783180729121,REGISTER_DOCTOR,2812,true
1783180729131,REGISTER_DOCTOR,4948,true
1783180729255,REGISTER_DOCTOR,2541,true
1783180729272,REGISTER_DOCTOR,2316,true
1783180729341,REGISTER_DOCTOR,2414,true
1783180729389,REGISTER_DOCTOR,2084,true
1783180729405,REGISTER_DOCTOR,3250,true
1783180729461,REGISTER_DOCTOR,2361,true
1783180729518,REGISTER_DOCTOR,2984,true
1783180729546,REGISTER_DOCTOR,2411,true
1783180729601,REGISTER_DOCTOR,3045,true
1783180729612,REGISTER_DOCTOR,3821,true
1783180729659,REGISTER_DOCTOR,2577,true
1783180729759,REGISTER_DOCTOR,2375,true
1783180729788,REGISTER_DOCTOR,3466,true
1783180729813,REGISTER_DOCTOR,2507,true
1783180729991,REGISTER_DOCTOR,6010,true
1783180729996,REGISTER_DOCTOR,2515,true
1783180730098,REGISTER_DOCTOR,2592,true
1783180730111,REGISTER_DOCTOR,2937,true
1783180730224,REGISTER_DOCTOR,5808,true
1783180730232,REGISTER_DOCTOR,2520,true
1783180730270,REGISTER_DOCTOR,2428,true
1783180730277,REGISTER_DOCTOR,2958,true
1783180730392,REGISTER_DOCTOR,2450,true
1783180730454,REGISTER_DOCTOR,3343,true
1783180730466,REGISTER_DOCTOR,2605,true
1783180730572,REGISTER_DOCTOR,301,true
1783180730720,REGISTER_DOCTOR,2507,true
1783180730795,REGISTER_DOCTOR,982,true
1783180730796,REGISTER_DOCTOR,2982,true
1783180730879,REGISTER_DOCTOR,2626,true
1783180730895,REGISTER_DOCTOR,2715,true
1783180730895,REGISTER_DOCTOR,3662,true
1783180730923,REGISTER_DOCTOR,3049,true
1783180730936,REGISTER_DOCTOR,3094,true
1783180730939,REGISTER_DOCTOR,2746,true
1783180730970,REGISTER_DOCTOR,3517,true
1783180731041,REGISTER_DOCTOR,2453,true
1783180731086,REGISTER_DOCTOR,2276,true
1783180731089,REGISTER_DOCTOR,2963,true
1783180731262,REGISTER_DOCTOR,2446,true
1783180731310,REGISTER_DOCTOR,2629,true
1783180731365,REGISTER_DOCTOR,2467,true
1783180731402,REGISTER_DOCTOR,3072,true
1783180731403,REGISTER_DOCTOR,2772,true
1783180731414,REGISTER_DOCTOR,2751,true
1783180731457,REGISTER_DOCTOR,3084,true
1783180731464,REGISTER_DOCTOR,2736,true
1783180731483,REGISTER_DOCTOR,2362,true
1783180731601,REGISTER_DOCTOR,2492,true
1783180731631,REGISTER_DOCTOR,2241,true
1783180731686,REGISTER_DOCTOR,2139,true
1783180731766,REGISTER_DOCTOR,2247,true
1783180731818,REGISTER_DOCTOR,2413,true
1783180731838,REGISTER_DOCTOR,2565,true
1783180731867,REGISTER_DOCTOR,2254,true
1783180731968,REGISTER_DOCTOR,2712,true
1783180731985,REGISTER_DOCTOR,2644,true
1783180732012,REGISTER_DOCTOR,2880,true
1783180732039,REGISTER_DOCTOR,635,true
1783180732173,REGISTER_DOCTOR,2176,true
1783180732205,REGISTER_DOCTOR,2445,true
1783180732264,REGISTER_DOCTOR,2662,true
1783180732276,REGISTER_DOCTOR,2487,true
1783180732284,REGISTER_DOCTOR,2059,true
1783180732356,REGISTER_DOCTOR,2696,true
1783180732374,REGISTER_DOCTOR,2138,true
1783180732465,REGISTER_DOCTOR,4934,true
1783180732491,REGISTER_DOCTOR,2098,true
1783180732576,REGISTER_DOCTOR,2121,true
1783180732602,REGISTER_DOCTOR,2325,true
1783180732670,REGISTER_DOCTOR,2203,true
1783180732731,REGISTER_DOCTOR,2619,true
1783180732754,REGISTER_DOCTOR,4689,true
1783180732783,REGISTER_DOCTOR,2685,true
1783180732851,REGISTER_DOCTOR,1971,true
1783180732851,REGISTER_DOCTOR,2130,true
1783180732885,REGISTER_DOCTOR,2893,true
1783180732897,REGISTER_DOCTOR,2001,true
1783180732911,REGISTER_DOCTOR,2114,true
1783180733023,REGISTER_DOCTOR,2083,true
1783180733091,REGISTER_DOCTOR,2050,true
1783180733155,REGISTER_DOCTOR,2218,true
1783180733185,REGISTER_DOCTOR,1922,true
1783180733195,REGISTER_DOCTOR,2224,true
1783180733308,REGISTER_DOCTOR,1942,true
1783180733319,REGISTER_DOCTOR,2746,true
1783180733371,REGISTER_DOCTOR,2575,true
1783180733484,REGISTER_DOCTOR,2069,true
1783180733599,REGISTER_DOCTOR,2703,true
1783180733604,REGISTER_DOCTOR,2514,true
1783180733635,REGISTER_DOCTOR,2711,true
1783180733655,REGISTER_DOCTOR,2568,true
1783180733731,REGISTER_DOCTOR,2328,true
1783180733754,REGISTER_DOCTOR,2152,true
1783180733759,REGISTER_DOCTOR,2448,true
1783180733781,REGISTER_DOCTOR,4319,true
1783180733859,REGISTER_DOCTOR,2396,true
1783180733889,REGISTER_DOCTOR,2424,true
1783180733950,REGISTER_DOCTOR,1982,true
1783180733963,REGISTER_DOCTOR,2479,true
1783180734126,REGISTER_DOCTOR,521,true
1783180734172,REGISTER_DOCTOR,2485,true
1783180734172,REGISTER_DOCTOR,2541,true
1783180734192,REGISTER_DOCTOR,2018,true
1783180734214,REGISTER_DOCTOR,2395,true
1783180734268,REGISTER_DOCTOR,2400,true
1783180734377,REGISTER_DOCTOR,2538,true
1783180734434,REGISTER_DOCTOR,2150,true
1783180734449,REGISTER_DOCTOR,2092,true
1783180734491,REGISTER_DOCTOR,2504,true
1783180734556,REGISTER_DOCTOR,2543,true
1783180734591,REGISTER_DOCTOR,2552,true
1783180734602,REGISTER_DOCTOR,2025,true
1783180734647,REGISTER_DOCTOR,2370,true
1783180734661,REGISTER_DOCTOR,2397,true
1783180734763,REGISTER_DOCTOR,2161,true
1783180734798,REGISTER_DOCTOR,2424,true
1783180734827,REGISTER_DOCTOR,2621,true
1783180734916,REGISTER_DOCTOR,2064,true
1783180735038,REGISTER_DOCTOR,2254,true
1783180735048,REGISTER_DOCTOR,2378,true
1783180735058,REGISTER_DOCTOR,2592,true
1783180735123,REGISTER_DOCTOR,2369,true
1783180735125,REGISTER_DOCTOR,2394,true
1783180735133,REGISTER_DOCTOR,2281,true
1783180735214,REGISTER_DOCTOR,2722,true
1783180735279,REGISTER_DOCTOR,2367,true
1783180735297,REGISTER_DOCTOR,2400,true
1783180735313,REGISTER_DOCTOR,2157,true
1783180735391,REGISTER_DOCTOR,2083,true
1783180735415,REGISTER_DOCTOR,2391,true
1783180735486,REGISTER_DOCTOR,2290,true
1783180735542,REGISTER_DOCTOR,2656,true
1783180735618,REGISTER_DOCTOR,2526,true
1783180735672,REGISTER_DOCTOR,2353,true
1783180735675,REGISTER_DOCTOR,2303,true
1783180735753,REGISTER_DOCTOR,2021,true
1783180735785,REGISTER_DOCTOR,4014,true
1783180735786,REGISTER_DOCTOR,2301,true
1783180735866,REGISTER_DOCTOR,2680,true
1783180735888,REGISTER_DOCTOR,2252,true
1783180735955,REGISTER_DOCTOR,2200,true
1783180735966,REGISTER_DOCTOR,2076,true
1783180736046,REGISTER_DOCTOR,2446,true
1783180736056,REGISTER_DOCTOR,2196,true
1783180736157,REGISTER_DOCTOR,2398,true
1783180736179,REGISTER_DOCTOR,2524,true
1783180736219,REGISTER_DOCTOR,2004,true
1783180736373,REGISTER_DOCTOR,1939,true
1783180736421,REGISTER_DOCTOR,2470,true
1783180736433,REGISTER_DOCTOR,2240,true
1783180736446,REGISTER_DOCTOR,2320,true
1783180736472,REGISTER_DOCTOR,2689,true
1783180736493,REGISTER_DOCTOR,2320,true
1783180736524,REGISTER_DOCTOR,2255,true
1783180736544,REGISTER_DOCTOR,2371,true
1783180736604,REGISTER_DOCTOR,2154,true
1783180736678,REGISTER_DOCTOR,2300,true
1783180736725,REGISTER_DOCTOR,2761,true
1783180736811,REGISTER_DOCTOR,2255,true
1783180737007,REGISTER_DOCTOR,2179,true
1783180737031,REGISTER_DOCTOR,2369,true
1783180737106,REGISTER_DOCTOR,2514,true
1783180737110,REGISTER_DOCTOR,2346,true
1783180737194,REGISTER_DOCTOR,2703,true
1783180737233,REGISTER_DOCTOR,2585,true
1783180737244,REGISTER_DOCTOR,2641,true
1783180737264,REGISTER_DOCTOR,2225,true
1783180737290,REGISTER_DOCTOR,2374,true
1783180737311,REGISTER_DOCTOR,2512,true
1783180737395,REGISTER_DOCTOR,2115,true
1783180737503,REGISTER_DOCTOR,2188,true
1783180737515,REGISTER_DOCTOR,2466,true
1783180737540,REGISTER_DOCTOR,2407,true
1783180737575,REGISTER_DOCTOR,2516,true
1783180737589,REGISTER_DOCTOR,2466,true
1783180737590,REGISTER_DOCTOR,2464,true
1783180737830,REGISTER_DOCTOR,2438,true
1783180737836,REGISTER_DOCTOR,2293,true
1783180737854,REGISTER_DOCTOR,2556,true
1783180737856,REGISTER_DOCTOR,2238,true
1783180737861,REGISTER_DOCTOR,2646,true
1783180737879,REGISTER_DOCTOR,2392,true
1783180737902,REGISTER_DOCTOR,2486,true
1783180738005,REGISTER_DOCTOR,2251,true
1783180738006,REGISTER_DOCTOR,2330,true
1783180738021,REGISTER_DOCTOR,2348,true
1783180738074,REGISTER_DOCTOR,2186,true
1783180738114,REGISTER_DOCTOR,2328,true
1783180738221,REGISTER_DOCTOR,2002,true
1783180738313,REGISTER_DOCTOR,1938,true
1783180738371,REGISTER_DOCTOR,2415,true
1783180738385,REGISTER_DOCTOR,2598,true
1783180738456,REGISTER_DOCTOR,2298,true
1783180738464,REGISTER_DOCTOR,2031,true
1783180738567,REGISTER_DOCTOR,2121,true
1783180738593,REGISTER_DOCTOR,2626,true
1783180738622,REGISTER_DOCTOR,2098,true
1783180738728,REGISTER_DOCTOR,2183,true
1783180738814,REGISTER_DOCTOR,2136,true
1783180738822,REGISTER_DOCTOR,2955,true
1783180738920,REGISTER_DOCTOR,2864,true
1783180738921,REGISTER_DOCTOR,2497,true
1783180738955,REGISTER_DOCTOR,1093,true
1783180738986,REGISTER_DOCTOR,2806,true
1783180738994,REGISTER_DOCTOR,2268,true
1783180739060,REGISTER_DOCTOR,2029,true
1783180739167,REGISTER_DOCTOR,1934,true
1783180739172,REGISTER_DOCTOR,2161,true
1783180739217,REGISTER_DOCTOR,2744,true
1783180739283,REGISTER_DOCTOR,2172,true
1783180739346,REGISTER_DOCTOR,2055,true
1783180739367,REGISTER_DOCTOR,2763,true
1783180739460,REGISTER_DOCTOR,2265,true
1783180739496,REGISTER_DOCTOR,2251,true
1783180739551,REGISTER_DOCTOR,2047,true
1783180739617,REGISTER_DOCTOR,2042,true
1783180739637,REGISTER_DOCTOR,2825,true
1783180739639,REGISTER_DOCTOR,2243,true
1783180739659,REGISTER_DOCTOR,3165,true
1783180739846,REGISTER_DOCTOR,2535,true
1783180739853,REGISTER_DOCTOR,2747,true
1783180739907,REGISTER_DOCTOR,2366,true
1783180739908,REGISTER_DOCTOR,2078,true
1783180739912,REGISTER_DOCTOR,2647,true
1783180739918,REGISTER_DOCTOR,2081,true
1783180739941,REGISTER_DOCTOR,2084,true
1783180740043,REGISTER_DOCTOR,3997,true
1783180740117,REGISTER_DOCTOR,2109,true
1783180740185,REGISTER_DOCTOR,2110,true
1783180740269,REGISTER_DOCTOR,2679,true
1783180740273,REGISTER_DOCTOR,2757,true
1783180740401,REGISTER_DOCTOR,547,true
1783180740404,REGISTER_DOCTOR,2550,true
1783180740452,REGISTER_DOCTOR,2138,true
1783180740457,REGISTER_DOCTOR,2451,true
1783180740457,REGISTER_DOCTOR,2574,true
1783180740567,REGISTER_DOCTOR,2345,true
1783180740577,REGISTER_DOCTOR,2190,true
1783180740619,REGISTER_DOCTOR,2505,true
1783180740638,REGISTER_DOCTOR,2182,true
1783180740759,REGISTER_DOCTOR,2136,true
1783180740761,REGISTER_DOCTOR,2740,true
1783180740816,REGISTER_DOCTOR,3226,true
1783180740842,REGISTER_DOCTOR,2274,true
1783180740903,REGISTER_DOCTOR,2175,true
1783180740957,REGISTER_DOCTOR,2035,true
1783180741029,REGISTER_DOCTOR,2073,true
1783180741068,REGISTER_DOCTOR,2697,true
1783180741106,REGISTER_DOCTOR,2512,true
1783180741123,REGISTER_DOCTOR,2300,true
1783180741128,REGISTER_DOCTOR,2134,true
1783180741200,REGISTER_DOCTOR,2139,true
1783180741235,REGISTER_DOCTOR,830,true
1783180741332,REGISTER_DOCTOR,1984,true
1783180741439,REGISTER_DOCTOR,2624,true
1783180741528,REGISTER_DOCTOR,2606,true
1783180741529,REGISTER_DOCTOR,2068,true
1783180741559,REGISTER_DOCTOR,2276,true
1783180741560,REGISTER_DOCTOR,2063,true
1783180741622,REGISTER_DOCTOR,2454,true
1783180741643,REGISTER_DOCTOR,2004,true
1783180741669,REGISTER_DOCTOR,2451,true
1783180741676,REGISTER_DOCTOR,2038,true
1783180741707,REGISTER_DOCTOR,2047,true
1783180741789,REGISTER_DOCTOR,716,true
1783180741809,REGISTER_DOCTOR,2822,true
1783180741826,REGISTER_DOCTOR,1979,true
1783180741943,REGISTER_DOCTOR,4040,true
1783180741977,REGISTER_DOCTOR,2359,true
1783180741997,REGISTER_DOCTOR,2629,true
1783180742070,REGISTER_DOCTOR,2026,true
1783180742090,REGISTER_DOCTOR,2538,true
1783180742096,REGISTER_DOCTOR,2184,true
1783180742196,REGISTER_DOCTOR,2288,true
1783180742235,REGISTER_DOCTOR,2316,true
1783180742306,REGISTER_DOCTOR,1904,true
1783180742308,REGISTER_DOCTOR,2399,true
1783180742356,REGISTER_DOCTOR,2082,true
1783180742430,REGISTER_DOCTOR,2159,true
1783180742449,REGISTER_DOCTOR,2507,true
1783180742484,REGISTER_DOCTOR,2298,true
1783180742502,REGISTER_DOCTOR,1924,true
1783180742569,REGISTER_DOCTOR,2111,true
1783180742601,REGISTER_DOCTOR,2483,true
1783180742660,REGISTER_DOCTOR,1897,true
1783180742776,REGISTER_DOCTOR,2017,true
1783180742778,REGISTER_DOCTOR,4312,true
1783180742864,REGISTER_DOCTOR,1960,true
1783180742993,REGISTER_DOCTOR,2035,true
1783180742996,REGISTER_DOCTOR,2428,true
1783180743039,REGISTER_DOCTOR,1933,true
1783180743040,REGISTER_DOCTOR,2010,true
1783180743085,REGISTER_DOCTOR,886,true
1783180743088,REGISTER_DOCTOR,2635,true
1783180743157,REGISTER_DOCTOR,588,true
1783180743203,REGISTER_DOCTOR,2074,true
1783180743336,REGISTER_DOCTOR,2212,true
1783180743394,REGISTER_DOCTOR,2577,true
1783180743408,REGISTER_DOCTOR,2769,true
1783180743423,REGISTER_DOCTOR,1894,true
1783180743433,REGISTER_DOCTOR,2101,true
1783180743474,REGISTER_DOCTOR,2238,true
1783180743497,REGISTER_DOCTOR,2297,true
1783180743504,REGISTER_DOCTOR,2883,true
1783180743570,REGISTER_DOCTOR,1948,true
1783180743654,REGISTER_DOCTOR,2010,true
1783180743710,REGISTER_DOCTOR,2033,true
1783180743760,REGISTER_DOCTOR,4587,true
1783180743862,REGISTER_DOCTOR,2422,true
1783180743904,REGISTER_DOCTOR,2374,true
1783180743998,REGISTER_DOCTOR,2001,true
1783180744086,REGISTER_DOCTOR,2296,true
1783180744087,REGISTER_DOCTOR,2260,true
1783180744136,REGISTER_DOCTOR,2576,true
1783180744225,REGISTER_DOCTOR,2665,true
1783180744270,REGISTER_DOCTOR,3812,true
1783180744368,REGISTER_DOCTOR,2660,true
1783180744392,REGISTER_DOCTOR,255,true
1783180744545,REGISTER_DOCTOR,2237,true
1783180744562,REGISTER_DOCTOR,2752,true
1783180744594,REGISTER_DOCTOR,2523,true
1783180744617,REGISTER_DOCTOR,248,true
1783180744647,REGISTER_DOCTOR,2669,true
1783180744648,REGISTER_DOCTOR,2979,true
1783180744733,REGISTER_DOCTOR,2303,true
1783180744752,REGISTER_DOCTOR,2809,true
1783180744838,REGISTER_DOCTOR,2236,true
1783180744873,REGISTER_DOCTOR,2389,true
1783180744900,REGISTER_DOCTOR,2240,true
1783180745062,REGISTER_DOCTOR,2285,true
1783180745223,REGISTER_DOCTOR,998,true
1783180745259,REGISTER_DOCTOR,2809,true
1783180745274,REGISTER_DOCTOR,2281,true
1783180745276,REGISTER_DOCTOR,2774,true
1783180745303,REGISTER_DOCTOR,3206,true
1783180745328,REGISTER_DOCTOR,2332,true
1783180745333,REGISTER_DOCTOR,3241,true
1783180745395,REGISTER_DOCTOR,4552,true
1783180745841,REGISTER_DOCTOR,2683,true
1783180745846,REGISTER_DOCTOR,2643,true
1783180745854,REGISTER_DOCTOR,3075,true
1783180745857,REGISTER_DOCTOR,2993,true
1783180745858,REGISTER_DOCTOR,634,true
1783180745859,REGISTER_DOCTOR,2819,true
1783180745874,REGISTER_DOCTOR,2833,true
1783180745887,REGISTER_DOCTOR,2464,true
1783180745916,REGISTER_DOCTOR,2831,true
1783180745990,REGISTER_DOCTOR,2556,true
1783180746001,REGISTER_DOCTOR,668,true
1783180746085,REGISTER_DOCTOR,2608,true
1783180746119,REGISTER_DOCTOR,3030,true
1783180746147,REGISTER_DOCTOR,2643,true
1783180746202,REGISTER_DOCTOR,2704,true
1783180746212,REGISTER_DOCTOR,2803,true
1783180746295,REGISTER_DOCTOR,2294,true
1783180746505,REGISTER_DOCTOR,2933,true
1783180746545,REGISTER_DOCTOR,4309,true
1783180746566,REGISTER_DOCTOR,2661,true
1783180746641,REGISTER_DOCTOR,2986,true
1783180746715,REGISTER_DOCTOR,2444,true
1783180746765,REGISTER_DOCTOR,3005,true
1783180746775,REGISTER_DOCTOR,900,true
1783180746871,REGISTER_DOCTOR,2784,true
1783180746890,REGISTER_DOCTOR,3028,true
1783180746900,REGISTER_DOCTOR,2813,true
1783180746922,REGISTER_DOCTOR,4566,true
1783180747027,REGISTER_DOCTOR,814,true
1783180747100,REGISTER_DOCTOR,2538,true
1783180747165,REGISTER_DOCTOR,2772,true
1783180747194,REGISTER_DOCTOR,2648,true
1783180747307,REGISTER_DOCTOR,2689,true
1783180747417,REGISTER_DOCTOR,2821,true
1783180747467,REGISTER_DOCTOR,2820,true
1783180747491,REGISTER_DOCTOR,2842,true
1783180747526,REGISTER_DOCTOR,2773,true
1783180747548,REGISTER_DOCTOR,676,true
1783180747628,REGISTER_DOCTOR,2353,true
1783180747786,REGISTER_DOCTOR,4392,true
1783180747805,REGISTER_DOCTOR,2904,true
1783180747880,REGISTER_DOCTOR,2817,true
1783180747883,REGISTER_DOCTOR,3009,true
1783180747926,REGISTER_DOCTOR,3087,true
1783180747942,REGISTER_DOCTOR,2682,true
1783180748054,REGISTER_DOCTOR,2725,true
1783180748096,REGISTER_DOCTOR,2819,true
1783180748097,REGISTER_DOCTOR,2242,true
1783180748156,REGISTER_DOCTOR,4820,true
1783180748306,REGISTER_DOCTOR,3003,true
1783180748348,REGISTER_DOCTOR,2458,true
1783180748376,REGISTER_DOCTOR,2534,true
1783180748562,REGISTER_DOCTOR,3167,true
1783180748791,REGISTER_DOCTOR,2875,true
1783180748815,REGISTER_DOCTOR,931,true
1783180748833,REGISTER_DOCTOR,2986,true
1783180748835,REGISTER_DOCTOR,2975,true
1783180748974,REGISTER_DOCTOR,5264,true
1783180748987,REGISTER_DOCTOR,3129,true
1783180749114,REGISTER_DOCTOR,2966,true
1783180749141,REGISTER_DOCTOR,2939,true
1783180749207,REGISTER_DOCTOR,2702,true
1783180749306,REGISTER_DOCTOR,2664,true
1783180749341,REGISTER_DOCTOR,3340,true
1783180749377,REGISTER_DOCTOR,3292,true
1783180749422,REGISTER_DOCTOR,3431,true
1783180749452,REGISTER_DOCTOR,2886,true
1783180749551,REGISTER_DOCTOR,7244,true
1783180749646,REGISTER_DOCTOR,2870,true
1783180749678,REGISTER_DOCTOR,3558,true
1783180749746,REGISTER_DOCTOR,2823,true
1783180749838,REGISTER_DOCTOR,1046,true
1783180749842,REGISTER_DOCTOR,2814,true
1783180749885,REGISTER_DOCTOR,3338,true
1783180749924,REGISTER_DOCTOR,2824,true
1783180749974,REGISTER_DOCTOR,3074,true
1783180749985,REGISTER_DOCTOR,2790,true
1783180750053,REGISTER_DOCTOR,3337,true
1783180750071,REGISTER_DOCTOR,3179,true
1783180750129,REGISTER_DOCTOR,2603,true
1783180750235,REGISTER_DOCTOR,2687,true
1783180750291,REGISTER_DOCTOR,2823,true
1783180750311,REGISTER_DOCTOR,5578,true
1783180750329,REGISTER_DOCTOR,2701,true
1783180750345,REGISTER_DOCTOR,3180,true
1783180750361,REGISTER_DOCTOR,3594,true
1783180750431,REGISTER_DOCTOR,4574,true
1783180750476,REGISTER_DOCTOR,3059,true
1783180750594,REGISTER_DOCTOR,2713,true
1783180750659,REGISTER_DOCTOR,328,true
1783180750683,REGISTER_DOCTOR,2877,true
1783180750729,REGISTER_DOCTOR,887,true
1783180750785,REGISTER_DOCTOR,2478,true
1783180750819,REGISTER_DOCTOR,3328,true
1783180750912,REGISTER_DOCTOR,2985,true
1783180750928,REGISTER_DOCTOR,2831,true
1783180750935,REGISTER_DOCTOR,2992,true
1783180751023,REGISTER_DOCTOR,203,true
1783180751032,REGISTER_DOCTOR,2930,true
1783180751071,REGISTER_DOCTOR,2915,true
1783180751118,REGISTER_DOCTOR,2769,true
1783180751149,REGISTER_DOCTOR,3362,true
1783180751315,REGISTER_DOCTOR,2105,true
1783180751396,REGISTER_DOCTOR,2833,true
1783180751460,REGISTER_DOCTOR,2626,true
1783180751545,REGISTER_DOCTOR,3168,true
1783180751663,REGISTER_DOCTOR,2689,true
1783180751690,REGISTER_DOCTOR,2872,true
1783180751742,REGISTER_DOCTOR,2628,true
1783180751764,REGISTER_DOCTOR,5468,true
1783180751808,REGISTER_DOCTOR,2820,true
1783180751846,REGISTER_DOCTOR,2504,true
1783180751881,REGISTER_DOCTOR,2428,true
1783180751933,REGISTER_DOCTOR,2555,true
1783180751937,REGISTER_DOCTOR,865,true
1783180751954,REGISTER_DOCTOR,2400,true
1783180751996,REGISTER_DOCTOR,2350,true
1783180752030,REGISTER_DOCTOR,2723,true
1783180752148,REGISTER_DOCTOR,2262,true
1783180752188,REGISTER_DOCTOR,2441,true
1783180752290,REGISTER_DOCTOR,2236,true
1783180752298,REGISTER_DOCTOR,2876,true
1783180752393,REGISTER_DOCTOR,2321,true
1783180752566,REGISTER_DOCTOR,2436,true
1783180752664,REGISTER_DOCTOR,2372,true
1783180752674,REGISTER_DOCTOR,2688,true
1783180752678,REGISTER_DOCTOR,2750,true
1783180752689,REGISTER_DOCTOR,3011,true
1783180752776,REGISTER_DOCTOR,2414,true
1783180752833,REGISTER_DOCTOR,1024,true
1783180752835,REGISTER_DOCTOR,5528,true
1783180752836,REGISTER_DOCTOR,2859,true
1783180752839,REGISTER_DOCTOR,2362,true
1783180752906,REGISTER_DOCTOR,2560,true
1783180752963,REGISTER_DOCTOR,2531,true
1783180753046,REGISTER_DOCTOR,2316,true
1783180753248,REGISTER_DOCTOR,2653,true
1783180753311,REGISTER_DOCTOR,2383,true
1783180753368,REGISTER_DOCTOR,3132,true
1783180753430,REGISTER_DOCTOR,2495,true
1783180753487,REGISTER_DOCTOR,3173,true
1783180753557,REGISTER_DOCTOR,4415,true
1783180753605,REGISTER_DOCTOR,4770,true
1783180753690,REGISTER_DOCTOR,259,true
1783180753733,REGISTER_DOCTOR,2700,true
1783180753768,REGISTER_DOCTOR,2618,true
1783180753868,REGISTER_DOCTOR,2468,true
1783180753915,REGISTER_DOCTOR,5860,true
1783180753950,REGISTER_DOCTOR,2489,true
1783180754015,REGISTER_DOCTOR,3332,true
1783180754033,REGISTER_DOCTOR,3247,true
1783180754056,REGISTER_DOCTOR,2392,true
1783180754093,REGISTER_DOCTOR,2400,true
1783180754190,REGISTER_DOCTOR,2446,true
1783180754192,REGISTER_DOCTOR,3533,true
1783180754228,REGISTER_DOCTOR,4389,true
1783180754344,REGISTER_DOCTOR,2463,true
1783180754463,REGISTER_DOCTOR,3550,true
1783180754578,REGISTER_DOCTOR,3032,true
1783180754579,REGISTER_DOCTOR,2641,true
1783180754794,REGISTER_DOCTOR,1482,true
1783180754808,REGISTER_DOCTOR,2777,true
1783180754811,REGISTER_DOCTOR,3495,true
1783180754928,REGISTER_DOCTOR,2637,true
1783180754942,REGISTER_DOCTOR,3096,true
1783180755030,REGISTER_DOCTOR,2463,true
1783180755109,REGISTER_DOCTOR,3112,true
1783180755117,REGISTER_DOCTOR,2928,true
1783180755197,REGISTER_DOCTOR,2523,true
1783180755204,REGISTER_DOCTOR,3271,true
1783180755221,REGISTER_DOCTOR,3456,true
1783180755393,REGISTER_DOCTOR,2556,true
1783180755446,REGISTER_DOCTOR,2781,true
1783180755489,REGISTER_DOCTOR,2799,true
1783180755536,REGISTER_DOCTOR,3582,true
1783180755616,REGISTER_DOCTOR,3466,true
1783180755626,REGISTER_DOCTOR,2947,true
1783180755742,REGISTER_DOCTOR,3443,true
1783180755796,REGISTER_DOCTOR,2957,true
1783180755906,REGISTER_DOCTOR,3129,true
1783180755912,REGISTER_DOCTOR,2948,true
1783180755950,REGISTER_DOCTOR,3557,true
1783180756027,REGISTER_DOCTOR,2778,true
1783180756066,REGISTER_DOCTOR,529,true
1783180756184,REGISTER_DOCTOR,2579,true
1783180756403,REGISTER_DOCTOR,2670,true
1783180756408,REGISTER_DOCTOR,3573,true
1783180756652,REGISTER_DOCTOR,5620,true
1783180756664,REGISTER_DOCTOR,3757,true
1783180756821,REGISTER_DOCTOR,2903,true
1783180756840,REGISTER_DOCTOR,3352,true
1783180756913,REGISTER_DOCTOR,5794,true
1783180756951,REGISTER_DOCTOR,3582,true
1783180756987,REGISTER_DOCTOR,2971,true
1783180757001,REGISTER_DOCTOR,4167,true
1783180757110,REGISTER_DOCTOR,3076,true
1783180757129,REGISTER_DOCTOR,3571,true
1783180757212,REGISTER_DOCTOR,3444,true
1783180757229,REGISTER_DOCTOR,3135,true
1783180757328,REGISTER_DOCTOR,3093,true
1783180757330,REGISTER_DOCTOR,3461,true
1783180757354,REGISTER_DOCTOR,3663,true
1783180757469,REGISTER_DOCTOR,3519,true
1783180757473,REGISTER_DOCTOR,259,true
1783180757498,REGISTER_PATIENT,3245,true
1783180757511,REGISTER_DOCTOR,3318,true
1783180757617,REGISTER_PATIENT,3323,true
1783180757639,REGISTER_DOCTOR,3582,true
1783180757641,REGISTER_PATIENT,3308,true
1783180757669,REGISTER_DOCTOR,3479,true
1783180757883,REGISTER_PATIENT,3534,true
1783180757895,REGISTER_PATIENT,3545,true
1783180757914,REGISTER_PATIENT,3592,true
1783180757954,REGISTER_PATIENT,3571,true
1783180757979,REGISTER_PATIENT,3630,true
1783180758009,REGISTER_PATIENT,3659,true
1783180758088,REGISTER_PATIENT,3718,true
1783180758128,REGISTER_PATIENT,3854,true
1783180758186,REGISTER_PATIENT,290,true
1783180758265,REGISTER_DOCTOR,3920,true
1783180758346,REGISTER_PATIENT,257,true
1783180758398,REGISTER_PATIENT,513,true
1783180758421,REGISTER_PATIENT,4076,true
1783180758474,REGISTER_PATIENT,4098,true
1783180758523,REGISTER_PATIENT,4073,true
1783180758553,REGISTER_PATIENT,4167,true
1783180758607,REGISTER_PATIENT,261,true
1783180758679,REGISTER_PATIENT,4280,true
1783180758739,REGISTER_PATIENT,215,true
1783180758802,REGISTER_PATIENT,4229,true
